"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
2022-05-01 05:40:00,0.007,0,0,0,21.72,58.77,1.585,875.2081
2022-05-01 05:50:00,0.021,0,0,0,21.77,57.54,1.688,875.2407
2022-05-01 06:00:00,0.073,0.031,0.028,0,21.69,58.13,2.005,875.3386
2022-05-01 06:10:00,0.136,0.558,0.477,0,21.6,58.53,2.346,875.3554
2022-05-01 06:20:00,0.001,4.051,2.971,0,21.06,61.69,2.161,875.4039
2022-05-01 06:30:00,0.188,13.37,11.38,0,21.11,61.75,1.895,875.5271
2022-05-01 06:40:00,3.726,26,21.87,0,20.92,62.61,2.404,875.5595
2022-05-01 06:50:00,1.566,39.59,33.8,0,20.94,62.54,2.358,875.6415
2022-05-01 07:00:00,12.46,59.85,49.59,0,21.19,62.43,1.728,875.6495
2022-05-01 07:10:00,113.9,98.5,64.79,0,21.54,61.84,1.389,875.6905
2022-05-01 07:20:00,173.9,133.4,78.69,0,21.8,61.43,1.125,875.8134
2022-05-01 07:30:00,219.8,168.9,92.3,0,22.45,59.52,0.478,875.9113
2022-05-01 07:40:00,273.3,207.1,102.9,0,23.44,56.9,0.005,875.8949
2022-05-01 07:50:00,296.9,236.4,110.8,0,24.04,55.73,1.047,875.9441
2022-05-01 08:00:00,327.7,274.2,122,0,24.04,55.22,1.196,876.0258
2022-05-01 08:10:00,376.3,320.4,132.6,0,24.68,54.56,1.301,876.1655
2022-05-01 08:20:00,384.2,347.5,140,0,24.92,53.01,1.726,876.2385
2022-05-01 08:30:00,407.4,382,147.5,0,25.01,50.93,1.573,876.1813
2022-05-01 08:40:00,425.4,413.9,154,0,25.25,50.23,1.489,876.2449
2022-05-01 08:50:00,464.7,466.7,167.1,0,25.38,49.86,1.791,876.3533
2022-05-01 09:00:00,479.1,503.7,177.2,0,25.42,50.01,2.111,876.3713
2022-05-01 09:10:00,487.6,541.7,191.5,0,25.87,49.25,1.597,876.4441
2022-05-01 09:20:00,480.3,572.8,208,0,26.29,48.4,1.759,876.4892
2022-05-01 09:30:00,492.8,605.5,215.7,0,27.15,47.01,0.993,876.4971
2022-05-01 09:40:00,514.7,641,219.9,0,27.01,47.68,1.23,876.4651
2022-05-01 09:50:00,534.6,673.5,220.6,0,26.66,48.81,1.485,876.4363
2022-05-01 10:00:00,550.7,696.5,218.7,0,27.48,46.95,1.516,876.462
2022-05-01 10:10:00,566,730.7,224.1,0,27.77,46.36,1.407,876.485
2022-05-01 10:20:00,590.5,772.4,229.5,0,27.57,47.18,1.682,876.5153
2022-05-01 10:30:00,574.6,795.1,247.3,0,27.38,47.46,1.799,876.3529
2022-05-01 10:40:00,573.2,813,252.5,0,28.23,45.03,0.948,876.2792
2022-05-01 10:50:00,607.5,862,259.2,0,28.28,45.22,0.868,876.2264
2022-05-01 11:00:00,620.4,896,269.9,0,29.32,42.96,2.005,876.1628
2022-05-01 11:10:00,556.9,917,322.7,0,29.36,42.39,1.546,875.9991
2022-05-01 11:20:00,462.1,881,345.6,0,28.7,43.17,1.524,875.8855
2022-05-01 11:30:00,416.3,880,385.2,0,29.57,41.32,2.525,875.7216
2022-05-01 11:40:00,420.4,923,403.8,0,29.93,39.57,2.094,875.6689
2022-05-01 11:50:00,497.8,946,369.3,0,30.15,38.7,1.511,875.6414
2022-05-01 12:00:00,390.2,869,385.5,0,30.72,37.58,0.855,875.5134
2022-05-01 12:10:00,119.3,687.5,441.9,0,31.14,35.71,1.127,875.4906
2022-05-01 12:20:00,344.4,954,473.6,0,31.43,35.39,0.504,875.2849
2022-05-01 12:30:00,358.6,1008,498.9,0,32.01,33.99,1.242,875.241
2022-05-01 12:40:00,168.8,827,496.9,0,32.07,33.43,1.944,875.138
2022-05-01 12:50:00,214.4,815,446.5,0,31.03,34.34,1.969,874.9686
2022-05-01 13:00:00,155.8,712.4,417.8,0,31.06,34.14,1.163,874.7481
2022-05-01 13:10:00,318.5,782.2,346.4,0,30.9,34.71,1.674,874.5905
2022-05-01 13:20:00,645.1,995,281.2,0,32.11,33.3,1.796,874.3715
2022-05-01 13:30:00,674.8,990,265.4,0,32.28,32.04,2.334,874.1984
2022-05-01 13:40:00,696.8,994,260.9,0,32.36,31.61,1.541,873.9495
2022-05-01 13:50:00,690.1,982,263.8,0,32.25,31.93,1.629,873.764
2022-05-01 14:00:00,666.1,943,252.3,0,32.7,31.05,2.561,873.5986
2022-05-01 14:10:00,593.4,857,245.2,0,32.59,30.57,2.373,873.4702
2022-05-01 14:20:00,639.3,911,265.2,0,33.02,29.09,1.518,873.3536
2022-05-01 14:30:00,660,910,257.1,0,32.33,29.03,1.709,873.2551
2022-05-01 14:40:00,659.2,884,252,0,33.62,27.18,1.121,873.0094
2022-05-01 14:50:00,655.2,857,246.1,0,32.97,27.75,1.845,872.8849
2022-05-01 15:00:00,653.5,842,249.6,0,33.38,26.41,1.255,872.6804
2022-05-01 15:10:00,649.9,836,256,0,33.16,26.13,2.375,872.4565
2022-05-01 15:20:00,570.3,775.6,268.5,0,34.18,25.24,2.311,872.262
2022-05-01 15:30:00,547.3,763.1,286.2,0,33.55,26.4,3.403,872.0635
2022-05-01 15:40:00,496.5,731.7,299,0,34.19,25.7,2.592,871.9211
2022-05-01 15:50:00,207.9,519.1,292.3,0,33.74,25.78,2.962,871.7874
2022-05-01 16:00:00,63.29,389.8,280.9,0,33.4,25.52,1.103,871.6824
2022-05-01 16:10:00,69.48,410.5,297.8,0,33.82,25.14,0.868,871.6733
2022-05-01 16:20:00,408.5,611.9,294.3,0,33.77,24.97,1.652,871.5449
2022-05-01 16:30:00,465.2,558.8,246.4,0,34.4,23.87,1.508,871.5151
2022-05-01 16:40:00,388.7,508.7,243.1,0,34.85,21.96,1.567,871.4529
2022-05-01 16:50:00,25.63,296.1,234.6,0,33.69,23.53,1.861,871.3517
2022-05-01 17:00:00,220.2,360.3,212.9,0,34.04,24.68,1.247,871.2551
2022-05-01 17:10:00,360,400.6,203.3,0,34.47,24.03,1.519,871.2621
2022-05-01 17:20:00,337.9,328.3,162.9,0,34.09,24.1,1.341,871.2545
2022-05-01 17:30:00,163.9,203.3,122.5,0,34.02,23.56,0.995,871.1916
2022-05-01 17:40:00,24.82,131.4,108.3,0,33.73,23.41,0.208,871.2058
2022-05-01 17:50:00,55.86,130.4,99.7,0,33.35,23.77,0.861,871.2083
2022-05-01 18:00:00,184.8,153.7,91,0,33.58,24.79,1.197,871.1582
2022-05-01 18:10:00,110.5,107.4,70.85,0,33.6,24.59,1.377,871.201
2022-05-01 18:20:00,64.85,71.34,50.56,0,33.56,23.77,0.348,871.2224
2022-05-01 18:30:00,33.83,44.28,34.47,0,33.44,23.73,0.008,871.1909
2022-05-01 18:40:00,62.29,33.27,22.85,0,33.26,24.68,0.228,871.2711
2022-05-01 18:50:00,4.558,16.46,12.96,0,32.93,24.6,0.115,871.2972
2022-05-01 19:00:00,0.007,4.648,3.338,0,32.6,24.74,0.103,871.2839
2022-05-01 19:10:00,0.007,0.012,0,0,32.29,25.36,0.676,871.3281
2022-05-01 19:20:00,0.01,0,0,0,32.05,25.67,0.716,871.3831
2022-05-01 19:30:00,0.005,0,0,0,31.87,26.09,0,871.4036
2022-05-01 19:40:00,0.007,0,0,0,31.72,26.27,0,871.5602
2022-05-01 19:50:00,0.002,0,0,0,31.44,27.46,0,871.6998
2022-05-01 20:00:00,0.005,0,0,0,31.11,29.05,0,871.8578
2022-05-01 20:10:00,0.126,0,0,0,31.06,26.99,1.216,872.0908
2022-05-01 20:20:00,0.012,0,0,0,31,25.76,0.783,872.1808
2022-05-01 20:30:00,0.008,0,0,0,30.81,23.52,0.599,872.3182
2022-05-01 20:40:00,0.01,0,0,0,30.63,21.92,0.502,872.4221
2022-05-01 20:50:00,0.002,0,0,0,30.29,22.35,0.23,872.5969
2022-05-01 21:00:00,0.004,0,0,0,29.84,21.65,0.129,872.6502
2022-05-01 21:10:00,0.004,0,0,0,29,27.15,0.931,872.7842
2022-05-01 21:20:00,0.003,0,0,0,28.83,27.85,0.233,873.0133
2022-05-01 21:30:00,0.091,0,0,0,28.15,28.98,2.13,873.2546
2022-05-01 21:40:00,0.038,0,0,0,28.47,22.72,0.998,873.5391
2022-05-01 21:50:00,0.008,0,0,0,28.54,22.2,1.059,873.7111
2022-05-01 22:00:00,0.051,0,0,0,28.59,21.73,1.238,873.8212
2022-05-01 22:10:00,0.027,0,0,0,28.3,23.06,2.546,873.9338
2022-05-01 22:20:00,0.11,0,0,0,28.18,27,3.288,874.0619
2022-05-01 22:30:00,0.301,0,0,0,28.29,28.71,4.309,874.1576
2022-05-01 22:40:00,0.085,0,0,0,28.45,28.71,1.915,874.4667
2022-05-01 22:50:00,0.003,0,0,0,28.02,30.03,1.327,874.8262
2022-05-01 23:00:00,0.001,0,0,0,27.6,30.66,0.318,875.0582
2022-05-01 23:10:00,0.004,0,0,0,27.57,30.72,0.74,875.2
2022-05-01 23:20:00,0.005,0,0,0,27.57,31.85,0.544,875.2623
2022-05-01 23:30:00,0.002,0,0,0,27.28,33.91,0.327,875.3137
2022-05-01 23:40:00,0.004,0,0,0,26.95,34.31,0.276,875.4594
2022-05-01 23:50:00,0.003,0,0,0,26.37,33.62,0.696,875.3848
2022-05-02 00:00:00,0.003,0,0,0,26.12,34.81,0.508,875.373
2022-05-02 00:10:00,0.014,0,0,0,25.45,35.33,1.84,875.4576
2022-05-02 00:20:00,0.06,0,0,0,25.31,36.63,1.816,875.4333
2022-05-02 00:30:00,0.029,0,0,0,24.78,37.92,2.105,875.4664
2022-05-02 00:40:00,0.002,0,0,0,24.65,38.15,1.351,875.4277
2022-05-02 00:50:00,0.007,0,0,0,24.62,37.26,1.271,875.3795
2022-05-02 01:00:00,0.007,0,0,0,24.55,37.66,1.334,875.3548
2022-05-02 01:10:00,0.007,0,0,0,23.99,38.82,1.928,875.2652
2022-05-02 01:20:00,0.002,0,0,0,23.66,40.04,1.421,875.254
2022-05-02 01:30:00,0.278,0,0,0,24.33,38.07,1.751,875.1415
2022-05-02 01:40:00,0.076,0,0,0,24.31,38.61,1.739,875.1097
2022-05-02 01:50:00,0.003,0,0,0,23.36,40.69,2.091,875.1179
2022-05-02 02:00:00,0,0,0,0,23.09,42.06,1.618,875.0685
2022-05-02 02:10:00,0.009,0,0,0,23.12,42.37,1.326,875.1016
2022-05-02 02:20:00,0.05,0,0,0,23.14,43.83,1.61,874.9459
2022-05-02 02:30:00,0.235,0,0,0,23.47,43.73,1.6,874.7823
2022-05-02 02:40:00,0.169,0,0,0,23.91,43.41,1.295,874.75
2022-05-02 02:50:00,0.165,0,0,0,24.06,43.52,1.333,874.8398
2022-05-02 03:00:00,0.047,0,0,0,24.11,44.09,1.249,874.7824
2022-05-02 03:10:00,0.007,0,0,0,23.8,44.58,1.575,874.7828
2022-05-02 03:20:00,0.002,0,0,0,23.47,45.06,1.456,874.8234
2022-05-02 03:30:00,0.004,0,0,0,23.57,43.99,0.447,874.7575
2022-05-02 03:40:00,0.004,0,0,0,23.33,44.52,0.526,874.6847
2022-05-02 03:50:00,0.008,0,0,0,23.07,44.88,0.897,874.8564
2022-05-02 04:00:00,0.012,0,0,0,23.16,44.62,0.802,874.9457
2022-05-02 04:10:00,0.008,0,0,0,23.19,44.8,0.595,874.9387
2022-05-02 04:20:00,0.014,0,0,0,22.86,46.14,1.231,875.1262
2022-05-02 04:30:00,0.06,0,0,0,22.47,47.4,2.078,875.1589
2022-05-02 04:40:00,0.01,0,0,0,22.23,48.17,2.033,875.2407
2022-05-02 04:50:00,0.001,0,0,0,21.75,50.46,1.561,875.2488
2022-05-02 05:00:00,0.009,0,0,0,21.8,49.74,1.85,875.3469
2022-05-02 05:10:00,0.006,0,0,0,21.64,50.43,1.67,875.355
2022-05-02 05:20:00,0.003,0,0,0,21.48,51.33,1.523,875.3469
2022-05-02 05:30:00,0.01,0,0,0,21.58,51.06,1.318,875.4451
2022-05-02 05:40:00,0.007,0,0,0,21.75,50.61,0.98,875.6172
2022-05-02 05:50:00,0.063,0,0,0,21.4,51.84,1.816,875.6165
2022-05-02 06:00:00,0.03,0,0,0,21.34,52.26,1.691,875.6415
2022-05-02 06:10:00,0.011,0.862,0.488,0,21.07,53.26,2.103,875.797
2022-05-02 06:20:00,0.104,6.396,5.194,0,21.01,53.53,1.87,875.8867
2022-05-02 06:30:00,34.19,19.08,14.61,0,21.26,53.28,1.383,875.895
2022-05-02 06:40:00,98.1,37.75,25.19,0,21.6,52.41,1.217,876.0259
2022-05-02 06:50:00,154.9,61.57,36.42,0,21.66,52.39,0.636,876.2308
2022-05-02 07:00:00,208.3,88.8,47.12,0,21.86,51.89,0.723,876.4425
2022-05-02 07:10:00,264.6,119.9,57.51,0,22.15,50.99,1.066,876.2877
2022-05-02 07:20:00,311.9,152.1,66.74,0,22.52,50.37,0.463,876.5082
2022-05-02 07:30:00,352.1,184.7,75.15,0,23.24,48.9,0,876.541
2022-05-02 07:40:00,387.1,218.4,83,0,24.28,46.05,0,876.5082
2022-05-02 07:50:00,426.4,256.8,90.9,0,25.13,43.42,0,876.5084
2022-05-02 08:00:00,462,297.7,99.4,0,24.89,44.25,0.072,876.6505
2022-05-02 08:10:00,494.6,339.2,107.4,0,25.74,43.4,0.955,876.7348
2022-05-02 08:20:00,520.3,377.4,114.1,0,26.36,42.27,0.612,876.8399
2022-05-02 08:30:00,546.9,416.6,119.5,0,26.49,41.56,0.954,876.7758
2022-05-02 08:40:00,577.2,457.9,123.6,0,26.55,41.09,1.271,876.7307
2022-05-02 08:50:00,606.7,498.7,126.9,0,26.77,40.99,1.275,876.7199
2022-05-02 09:00:00,629.6,537.2,130.5,0,27.12,41.18,1.081,876.6863
2022-05-02 09:10:00,649.9,577.4,134.7,0,27.02,41.46,1.604,876.8058
2022-05-02 09:20:00,667.6,614.6,139.2,0,27.46,40.86,1.333,876.6522
2022-05-02 09:30:00,680.1,649.1,142.7,0,27.63,40.63,1.572,876.6788
2022-05-02 09:40:00,696.6,685.8,146.3,0,27.59,40.29,1.881,876.6145
2022-05-02 09:50:00,705.7,716.3,149.3,0,27.97,38.76,2.008,876.6105
2022-05-02 10:00:00,714.1,745.5,153.2,0,28.25,37.66,1.528,876.6138
2022-05-02 10:10:00,720.9,776.6,158,0,28.29,38.07,2.113,876.5963
2022-05-02 10:20:00,724,802,163.3,0,28.05,38.33,1.981,876.6216
2022-05-02 10:30:00,719.1,826,170,0,28.62,36.8,2.206,876.6077
2022-05-02 10:40:00,718.2,842,172.6,0,28.96,36.04,1.484,876.5176
2022-05-02 10:50:00,722.4,864,174,0,29.52,34.69,1.617,876.4946
2022-05-02 11:00:00,743.1,898,174.1,0,29.4,34.69,2.229,876.3252
2022-05-02 11:10:00,762.1,926,173,0,29.89,33.78,1.566,876.3327
2022-05-02 11:20:00,774.1,949,170.9,0,30.22,32.55,2.166,876.2762
2022-05-02 11:30:00,782.2,970,171,0,29.54,33.11,2.638,876.1895
2022-05-02 11:40:00,789.6,983,170.6,0,30.31,31.82,2.202,876.0385
2022-05-02 11:50:00,809,997,170.1,0,29.98,32.06,1.861,875.8887
2022-05-02 12:00:00,808,1001,169.5,0,30.12,31.66,1.456,875.6834
2022-05-02 12:10:00,810,1015,171.5,0,30.68,31,2.884,875.5048
2022-05-02 12:20:00,812,1019,172.3,0,31.14,30.13,1.641,875.4182
2022-05-02 12:30:00,806,1022,175.5,0,30.98,30.27,1.725,875.3592
2022-05-02 12:40:00,802,1020,177.2,0,31.05,29.86,1.862,875.2261
2022-05-02 12:50:00,799.1,1017,178.4,0,31.03,29.5,2.096,874.8971
2022-05-02 13:00:00,799.9,1014,178.8,0,31.29,28.65,0.888,874.6946
2022-05-02 13:10:00,795.5,1017,185.5,0,31.75,28.66,2.563,874.6968
2022-05-02 13:20:00,761.9,994,197.8,0,31.26,29.25,1.144,874.3666
2022-05-02 13:30:00,723.3,973,213,0,32.1,28.17,1.939,874.2382
2022-05-02 13:40:00,729,977,216,0,31.99,28.28,2.406,874.0449
2022-05-02 13:50:00,739.7,977,214.9,0,32.15,27.87,2.584,873.7734
2022-05-02 14:00:00,728.5,952,213.2,0,32.21,27.37,2.088,873.5887
2022-05-02 14:10:00,725,926,208.3,0,33.54,25.28,1.652,873.3513
2022-05-02 14:20:00,715.8,906,206.5,0,33.76,24.38,1.637,873.1688
2022-05-02 14:30:00,702.2,880,206.2,0,33.87,24.57,2.604,872.9709
2022-05-02 14:40:00,680.8,853,211.3,0,34.34,24.07,2.049,872.7611
2022-05-02 14:50:00,652.9,820,214.6,0,33.92,24.37,1.828,872.6144
2022-05-02 15:00:00,629.7,786,215.9,0,34.34,23.8,2.2,872.4567
2022-05-02 15:10:00,598.7,759.2,226.6,0,34.25,23.55,2.256,872.3386
2022-05-02 15:20:00,589.7,744.9,233.4,0,34.19,23.48,1.903,872.1959
2022-05-02 15:30:00,501,669.3,237.1,0,34.76,22.84,2.322,871.991
2022-05-02 15:40:00,362.1,542.7,229.9,0,34.09,23.11,1.86,871.8446
2022-05-02 15:50:00,65.37,302.1,212.9,0,34.13,23.37,1.883,871.7766
2022-05-02 16:00:00,254.2,424.8,209.5,0,33.9,22.75,2.816,871.6439
2022-05-02 16:10:00,85.7,280.5,190.4,0,34.09,22.54,1.603,871.5512
2022-05-02 16:20:00,5.467,161.5,137.7,0,33.73,22.78,2.356,871.4256
2022-05-02 16:30:00,0.089,139.8,121.6,0,33.43,22.69,1.386,871.3423
2022-05-02 16:40:00,0.031,126.5,112.1,0,33.72,22.62,0.469,871.1618
2022-05-02 16:50:00,0.022,111.3,98.1,0,33.57,23.11,0.91,871.0643
2022-05-02 17:00:00,0.035,127.6,112.3,0,33.29,23.37,1.427,870.9881
2022-05-02 17:10:00,6.265,123.1,103.2,0,33.39,22.98,1.644,870.9187
2022-05-02 17:20:00,0.02,82.2,75.3,0,33.41,22.91,0.874,870.8292
2022-05-02 17:30:00,0.908,97.5,83.9,0,33.26,23.4,1.898,870.8378
2022-05-02 17:40:00,0.313,101.3,88.1,0,33.23,22.99,1.806,870.8602
2022-05-02 17:50:00,15.79,91.2,74.72,0,33.4,22.44,0.994,870.8683
2022-05-02 18:00:00,25.31,85.8,69.04,0,33.24,22.2,1.508,870.8702
2022-05-02 18:10:00,120.7,94.4,59.24,0,33.33,21.57,1.514,870.9128
2022-05-02 18:20:00,142.6,76.8,44.59,0,33.35,21.64,1.706,871.0211
2022-05-02 18:30:00,128,56.2,32.72,0,33.19,20.96,2.168,871.0442
2022-05-02 18:40:00,26.04,20.85,15.18,0,32.8,20.71,2.616,871.2818
2022-05-02 18:50:00,0.876,3.784,2.721,0,32.57,19.87,2.906,871.3232
2022-05-02 19:00:00,0.018,0.266,0.069,0,32.54,18.17,2.826,871.4097
2022-05-02 19:10:00,0.011,0,0,0,32.36,16.9,2.783,871.5144
2022-05-02 19:20:00,0.01,0,0,0,32.1,16.49,2.958,871.702
2022-05-02 19:30:00,0.01,0,0,0,31.84,16.53,3.496,871.7285
2022-05-02 19:40:00,0.009,0,0,0,31.6,16.63,3.64,871.7363
2022-05-02 19:50:00,0.009,0,0,0,31.42,16.78,3.589,871.8609
2022-05-02 20:00:00,0.009,0,0,0,31.24,16.91,3.655,872.0087
2022-05-02 20:10:00,0.007,0,0,0,30.99,17.11,3.051,872.1384
2022-05-02 20:20:00,0.007,0,0,0,30.79,17.29,2.536,872.336
2022-05-02 20:30:00,0.006,0,0,0,30.52,17.68,2.41,872.4884
2022-05-02 20:40:00,0.009,0,0,0,30.23,17.97,2.169,872.6865
2022-05-02 20:50:00,0.007,0,0,0,30.05,18.14,1.545,872.7889
2022-05-02 21:00:00,0.005,0,0,0,30.02,18.17,0.678,873.0722
2022-05-02 21:10:00,0.003,0,0,0,29.79,18.66,0.185,873.1571
2022-05-02 21:20:00,0.002,0,0,0,29.12,20.5,0.345,873.3056
2022-05-02 21:30:00,0.024,0,0,0,28.47,21.82,0.99,873.485
2022-05-02 21:40:00,0.035,0,0,0,28.46,21.34,1.76,873.6454
2022-05-02 21:50:00,0.014,0,0,0,28.63,21.27,1.65,873.757
2022-05-02 22:00:00,0.054,0,0,0,28.72,20.31,2.255,873.7852
2022-05-02 22:10:00,0.009,0,0,0,28.75,20.25,2.196,873.8106
2022-05-02 22:20:00,0.007,0,0,0,28.66,20.18,1.87,874.0053
2022-05-02 22:30:00,0.001,0,0,0,28.36,21.12,0.331,874.203
2022-05-02 22:40:00,0.002,0,0,0,27.55,23.67,1.389,874.2856
2022-05-02 22:50:00,0.005,0,0,0,27.25,24.01,1.712,874.4
2022-05-02 23:00:00,0.005,0,0,0,26.93,24.38,1.824,874.5458
2022-05-02 23:10:00,0.002,0,0,0,26.57,25.48,1.294,874.5645
2022-05-02 23:20:00,0,0,0,0,25.92,28.15,0.724,874.6631
2022-05-02 23:30:00,0.042,0,0,0,25.93,27.97,0.985,874.7744
2022-05-02 23:40:00,0.001,0,0,0,25.69,29.12,0.014,874.7349
2022-05-02 23:50:00,0.003,0,0,0,25.44,30.34,0.273,874.7947
2022-05-03 00:00:00,0.012,0,0,0,25.12,31.43,1.606,874.8035
2022-05-03 00:10:00,0.261,0,0,0,25.19,30.8,2.435,874.6838
2022-05-03 00:20:00,0.087,0,0,0,24.95,31.35,2.613,874.6923
2022-05-03 00:30:00,0.001,0,0,0,24.27,32.57,2.129,874.6026
2022-05-03 00:40:00,0.038,0,0,0,24.41,32.08,0.98,874.6436
2022-05-03 00:50:00,0.017,0,0,0,24.94,30.92,0.955,874.7012
2022-05-03 01:00:00,0.102,0,0,0,24.91,31.63,0.767,874.7903
2022-05-03 01:10:00,0.046,0,0,0,25.01,31.76,0.561,874.7665
2022-05-03 01:20:00,0,0,0,0,24.52,33.1,0.03,874.7579
2022-05-03 01:30:00,0.006,0,0,0,24.32,33.3,0.061,874.6517
2022-05-03 01:40:00,0.175,0,0,0,24,33.84,1.836,874.5535
2022-05-03 01:50:00,0.047,0,0,0,23.71,33.25,1.865,874.5699
2022-05-03 02:00:00,0.003,0,0,0,23.28,34.32,1.881,874.6027
2022-05-03 02:10:00,0.004,0,0,0,23.11,35.5,1.591,874.5945
2022-05-03 02:20:00,0.012,0,0,0,23.2,35.92,1.188,874.5615
2022-05-03 02:30:00,0.008,0,0,0,23.52,35.55,0.938,874.5619
2022-05-03 02:40:00,0.01,0,0,0,23.36,36.42,1.126,874.5781
2022-05-03 02:50:00,0.03,0,0,0,23.23,37.05,1.351,874.5532
2022-05-03 03:00:00,0.084,0,0,0,23.02,37.67,1.88,874.4798
2022-05-03 03:10:00,0.09,0,0,0,23.18,36.85,2.009,874.3656
2022-05-03 03:20:00,0.008,0,0,0,23.03,37.19,1.844,874.3653
2022-05-03 03:30:00,0.001,0,0,0,22.63,38.88,0.428,874.374
2022-05-03 03:40:00,0.002,0,0,0,22.67,38.77,0.574,874.4965
2022-05-03 03:50:00,0.001,0,0,0,22.48,39.46,0.014,874.5038
2022-05-03 04:00:00,0.002,0,0,0,22.19,39.62,0.038,874.4478
2022-05-03 04:10:00,0.159,0,0,0,22.42,38.45,0.744,874.4963
2022-05-03 04:20:00,0.089,0,0,0,22.37,39.95,0.833,874.5455
2022-05-03 04:30:00,0.125,0,0,0,22.21,39.32,1.654,874.5618
2022-05-03 04:40:00,0.008,0,0,0,22.15,39.04,1.118,874.6353
2022-05-03 04:50:00,0.112,0,0,0,22.25,38.14,1.291,874.701
2022-05-03 05:00:00,0.075,0,0,0,22.02,39.02,1.913,874.8399
2022-05-03 05:10:00,0.049,0,0,0,21.99,39.27,1.984,874.8973
2022-05-03 05:20:00,0.015,0,0,0,21.9,39.89,1.739,874.9872
2022-05-03 05:30:00,0.005,0,0,0,21.7,41.04,1.499,875.0767
2022-05-03 05:40:00,0.013,0,0,0,21.85,40.56,1.546,875.1429
2022-05-03 05:50:00,0.082,0,0,0,21.91,40.46,1.513,875.2405
2022-05-03 06:00:00,0.032,0,0,0,21.77,40.93,1.153,875.3059
2022-05-03 06:10:00,0.17,0.771,0.602,0,21.98,39.45,1.609,875.2728
2022-05-03 06:20:00,0.16,7.343,5.98,0,21.88,40.11,1.168,875.2821
2022-05-03 06:30:00,23.8,25.52,19.93,0,21.69,41.31,1.197,875.3633
2022-05-03 06:40:00,9.42,34.01,27.96,0,21.85,40.97,1.133,875.4043
2022-05-03 06:50:00,8.17,46.96,37.92,0,21.61,41.82,1.239,875.5844
2022-05-03 07:00:00,3.667,68.53,57.24,0,21.23,43.4,1.654,875.7068
2022-05-03 07:10:00,13.65,89.3,74.23,0,21.32,43.2,1.289,875.8704
